submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
01/24/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/25/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/26/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/27/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/28/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/29/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/30/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
01/31/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/01/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/02/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/03/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/04/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/05/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/06/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/07/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/08/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/09/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/10/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/11/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/12/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/13/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/14/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/15/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/16/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/17/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/18/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/19/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/20/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/21/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/22/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/23/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/24/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/25/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/26/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/27/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/28/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
02/29/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/01/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/02/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/03/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/04/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/05/2020,IN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/06/2020,IN,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/07/2020,IN,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/08/2020,IN,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/09/2020,IN,3,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/10/2020,IN,5,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/11/2020,IN,9,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/12/2020,IN,12,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/13/2020,IN,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/14/2020,IN,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/15/2020,IN,19,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/16/2020,IN,24,,,5,,1,,,1,,03/26/2020 04:22:39 PM,Not agree,Agree
03/17/2020,IN,30,,,6,,2,,,1,,03/26/2020 04:22:39 PM,Not agree,Agree
03/18/2020,IN,39,,,9,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/19/2020,IN,56,,,17,,2,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
03/20/2020,IN,79,,,23,,3,,,1,,03/26/2020 04:22:39 PM,Not agree,Agree
03/21/2020,IN,126,,,47,,4,,,1,,03/26/2020 04:22:39 PM,Not agree,Agree
03/22/2020,IN,201,,,75,,6,,,2,,03/26/2020 04:22:39 PM,Not agree,Agree
03/23/2020,IN,259,,,58,,7,,,1,,03/26/2020 04:22:39 PM,Not agree,Agree
03/24/2020,IN,365,,,106,,12,,,5,,03/26/2020 04:22:39 PM,Not agree,Agree
03/25/2020,IN,477,,,112,,14,,,2,,03/26/2020 04:22:39 PM,Not agree,Agree
03/26/2020,IN,645,,,168,,17,,,3,,03/26/2020 04:22:39 PM,Not agree,Agree
03/27/2020,IN,981,,,336,,24,,,7,,03/26/2020 04:22:39 PM,Not agree,Agree
03/28/2020,IN,"1,232",,,251,,31,,,7,,03/28/2020 04:22:39 PM,Not agree,Agree
03/29/2020,IN,"1,514",,,282,,32,,,1,,03/28/2020 04:22:39 PM,Not agree,Agree
03/30/2020,IN,"1,786",,,272,,35,,,3,,03/29/2020 04:22:39 PM,Not agree,Agree
03/31/2020,IN,"2,159",,,373,,49,,,14,,03/30/2020 04:22:39 PM,Not agree,Agree
04/01/2020,IN,"2,565",,,406,,65,,,16,,03/31/2020 04:22:39 PM,Not agree,Agree
04/02/2020,IN,"3,039",,,474,,78,,,13,,04/01/2020 04:22:39 PM,Not agree,Agree
04/03/2020,IN,"3,457",,,418,,102,,,24,,04/03/2020 04:22:39 PM,Not agree,Agree
04/04/2020,IN,"3,953",,,496,,116,,,14,,04/03/2020 04:22:39 PM,Not agree,Agree
04/05/2020,IN,"4,411",,,458,,127,,,11,,04/04/2020 04:22:39 PM,Not agree,Agree
04/06/2020,IN,"4,944",,,533,,139,,,12,,04/05/2020 04:22:39 PM,Not agree,Agree
04/07/2020,IN,"5,507",,,563,,173,,,34,,04/07/2020 04:22:39 PM,Not agree,Agree
04/08/2020,IN,"5,943",,,436,,203,,,30,,04/07/2020 04:22:39 PM,Not agree,Agree
04/09/2020,IN,"6,351",,,408,,245,,,42,,04/08/2020 04:22:39 PM,Not agree,Agree
04/10/2020,IN,"6,907",,,556,,300,,,55,,04/09/2020 04:22:39 PM,Not agree,Agree
04/11/2020,IN,"7,435",,,528,,350,,,50,,04/10/2020 04:22:39 PM,Not agree,Agree
04/12/2020,IN,"7,928",,,493,,350,,,0,,04/11/2020 04:22:39 PM,Not agree,Agree
04/13/2020,IN,"8,236",,,308,,350,,,0,,04/12/2020 04:22:39 PM,Not agree,Agree
04/14/2020,IN,"8,527",,,291,,387,,,37,,04/13/2020 04:22:39 PM,Not agree,Agree
04/15/2020,IN,"8,955",,,428,,436,,,49,,04/15/2020 04:22:39 PM,Not agree,Agree
04/16/2020,IN,"9,542",,,587,,477,,,41,,04/16/2020 04:22:39 PM,Not agree,Agree
04/17/2020,IN,"10,154",,,612,,519,,,42,,04/17/2020 04:22:39 PM,Not agree,Agree
04/18/2020,IN,"10,641",,,487,,545,,,26,,04/18/2020 04:22:39 PM,Not agree,Agree
04/19/2020,IN,"11,210",,,569,0,562,562,0,17,0,04/19/2020 04:22:39 PM,Not agree,Agree
04/20/2020,IN,"11,686",,,476,,569,,,7,,04/20/2020 04:22:39 PM,Not agree,Agree
04/21/2020,IN,"12,097",,,411,0,630,630,0,61,0,04/21/2020 04:22:39 PM,Not agree,Agree
04/22/2020,IN,"12,438",,,341,0,661,661,0,31,0,04/22/2020 04:22:39 PM,Not agree,Agree
04/23/2020,IN,"13,039",,,601,0,706,706,0,45,0,05/25/2020 03:38:40 PM,Not agree,Agree
04/24/2020,IN,"13,680",,,641,0,741,741,0,35,0,05/25/2020 03:38:40 PM,Not agree,Agree
04/25/2020,IN,"14,395",,,715,0,872,785,87,131,87,05/25/2020 03:38:40 PM,Not agree,Agree
04/26/2020,IN,"15,012",,,617,0,901,813,88,29,1,05/25/2020 03:38:40 PM,Not agree,Agree
04/27/2020,IN,"15,961",,,949,0,932,844,88,31,0,05/25/2020 03:38:40 PM,Not agree,Agree
04/28/2020,IN,"16,588",,,627,0,992,901,91,60,3,04/29/2020 06:12:08 PM,Not agree,Agree
04/29/2020,IN,"17,182",,,594,0,"1,065",964,101,73,10,04/30/2020 04:07:01 PM,Not agree,Agree
04/30/2020,IN,"17,835",,,653,0,"1,114","1,007",107,49,6,05/01/2020 09:00:19 PM,Not agree,Agree
05/01/2020,IN,"18,630",,,795,0,"1,175","1,062",113,61,6,05/02/2020 03:47:19 PM,Not agree,Agree
05/02/2020,IN,"19,295",,,665,0,"1,229","1,115",114,54,1,05/03/2020 03:36:03 PM,Not agree,Agree
05/03/2020,IN,"19,933",,,638,0,"1,246","1,132",114,17,0,05/04/2020 10:49:24 PM,Not agree,Agree
05/04/2020,IN,"20,507",,,574,0,"1,264","1,151",113,18,-1,05/05/2020 05:25:08 PM,Not agree,Agree
05/05/2020,IN,"21,033",,,526,0,"1,326","1,213",113,62,0,05/06/2020 04:23:08 PM,Not agree,Agree
05/06/2020,IN,"21,870",,,837,0,"1,377","1,264",113,51,0,05/07/2020 10:59:02 PM,Not agree,Agree
05/07/2020,IN,"22,503",,,633,0,"1,414","1,295",119,37,6,05/08/2020 09:26:08 PM,Not agree,Agree
05/08/2020,IN,"23,146",,,643,0,"1,447","1,328",119,33,0,05/09/2020 09:26:08 PM,Not agree,Agree
05/09/2020,IN,"23,732",,,586,0,"1,490","1,362",128,43,9,05/10/2020 09:26:08 PM,Not agree,Agree
05/10/2020,IN,"24,126",,,394,0,"1,508","1,379",129,18,1,05/11/2020 09:26:08 PM,Not agree,Agree
05/11/2020,IN,"24,627",,,501,0,"1,540","1,411",129,32,0,05/12/2020 05:26:08 PM,Not agree,Agree
05/12/2020,IN,"25,127",,,500,0,"1,578","1,444",134,38,5,05/13/2020 03:26:08 PM,Not agree,Agree
05/13/2020,IN,"25,473",,,346,0,"1,619","1,482",137,41,3,05/14/2020 05:25:44 PM,Not agree,Agree
05/14/2020,IN,"26,053",,,580,0,"1,646","1,508",138,27,1,05/15/2020 04:11:22 PM,Not agree,Agree
05/15/2020,IN,"26,655",,,602,0,"1,691","1,550",141,45,3,05/16/2020 03:46:44 PM,Not agree,Agree
05/16/2020,IN,"27,280",,,625,0,"1,741","1,596",145,50,4,05/17/2020 03:27:46 PM,Not agree,Agree
05/17/2020,IN,"27,778",,,498,0,"1,751","1,607",144,10,-1,05/18/2020 04:01:54 PM,Not agree,Agree
05/18/2020,IN,"28,255",,,477,0,"1,765","1,621",144,14,0,05/19/2020 03:45:23 PM,Not agree,Agree
05/19/2020,IN,"28,705",,,450,0,"1,824","1,678",146,59,2,05/20/2020 03:28:26 PM,Not agree,Agree
05/20/2020,IN,"29,274",,,569,0,"1,864","1,716",148,40,2,05/21/2020 03:41:38 PM,Not agree,Agree
05/21/2020,IN,"29,936",,,662,0,"1,913","1,764",149,49,1,05/22/2020 03:31:45 PM,Not agree,Agree
05/22/2020,IN,"30,409",,,473,0,"1,941","1,791",150,28,1,05/23/2020 05:58:16 PM,Not agree,Agree
05/23/2020,IN,"30,901",,,492,0,"1,964","1,812",152,23,2,05/24/2020 02:15:55 PM,Not agree,Agree
05/24/2020,IN,"31,376",,,475,0,"1,976","1,824",152,12,0,05/25/2020 02:12:49 PM,Not agree,Agree
05/25/2020,IN,"31,715",,,339,0,"1,984","1,832",152,8,0,05/26/2020 02:23:02 PM,Not agree,Agree
05/26/2020,IN,"32,078",,,363,0,"2,004","1,850",154,20,2,05/27/2020 03:37:59 PM,Not agree,Agree
05/27/2020,IN,"32,437",,,359,0,"2,030","1,871",159,26,5,05/28/2020 03:12:25 PM,Not agree,Agree
05/28/2020,IN,"33,068",,,631,0,"2,068","1,907",161,38,2,05/29/2020 02:19:55 PM,Not agree,Agree
05/29/2020,IN,"33,558",,,490,0,"2,110","1,946",164,42,3,05/30/2020 03:47:59 PM,Not agree,Agree
05/30/2020,IN,"34,211",,,653,0,"2,125","1,958",167,15,3,05/31/2020 02:43:17 PM,Not agree,Agree
05/31/2020,IN,"34,574",,,363,0,"2,134","1,967",167,9,0,06/01/2020 02:17:42 PM,Not agree,Agree
06/01/2020,IN,"34,830",,,256,0,"2,142","1,976",166,8,-1,06/02/2020 02:16:17 PM,Not agree,Agree
06/02/2020,IN,"35,237",,,407,0,"2,197","2,022",175,55,9,06/03/2020 02:11:36 PM,Not agree,Agree
06/03/2020,IN,"35,712",,,475,0,"2,207","2,032",175,10,0,06/04/2020 03:03:31 PM,Not agree,Agree
06/04/2020,IN,"36,096",,,384,0,"2,231","2,052",179,24,4,06/05/2020 03:17:07 PM,Not agree,Agree
06/05/2020,IN,"36,578",,,482,0,"2,258","2,078",180,27,1,06/06/2020 02:31:37 PM,Not agree,Agree
06/06/2020,IN,"36,997",,,419,0,"2,292","2,110",182,34,2,06/07/2020 02:23:35 PM,Not agree,Agree
06/07/2020,IN,"37,397",,,400,0,"2,303","2,121",182,11,0,06/08/2020 02:55:08 PM,Not agree,Agree
06/08/2020,IN,"37,623",,,226,0,"2,316","2,135",181,13,-1,06/09/2020 04:49:08 PM,Not agree,Agree
06/09/2020,IN,"38,033",,,410,0,"2,339","2,158",181,23,0,06/10/2020 08:56:25 PM,Not agree,Agree
06/10/2020,IN,"38,337",,,304,0,"2,355","2,173",182,16,1,06/11/2020 02:48:51 PM,Not agree,Agree
06/11/2020,IN,"38,748",,,411,0,"2,380","2,198",182,25,0,06/12/2020 02:17:59 PM,Not agree,Agree
06/12/2020,IN,"39,146",,,398,0,"2,396","2,214",182,16,0,06/13/2020 05:46:26 PM,Not agree,Agree
06/13/2020,IN,"39,543",,,397,0,"2,413","2,231",182,17,0,06/14/2020 02:19:43 PM,Not agree,Agree
06/14/2020,IN,"39,909",,,366,0,"2,422","2,240",182,9,0,06/15/2020 02:33:03 PM,Not agree,Agree
06/15/2020,IN,"40,430",,,521,0,"2,433","2,251",182,11,0,06/16/2020 02:10:11 PM,Not agree,Agree
06/16/2020,IN,"40,786",,,356,0,"2,447","2,265",182,14,0,06/17/2020 03:06:04 PM,Not agree,Agree
06/17/2020,IN,"41,013",,,227,0,"2,475","2,289",186,28,4,06/18/2020 05:16:14 PM,Not agree,Agree
06/18/2020,IN,"41,438",,,425,0,"2,491","2,304",187,16,1,06/19/2020 03:01:11 PM,Not agree,Agree
06/19/2020,IN,"41,746",,,308,0,"2,516","2,327",189,25,2,06/20/2020 02:15:45 PM,Not agree,Agree
06/20/2020,IN,"42,061",,,315,0,"2,536","2,346",190,20,1,06/21/2020 02:32:57 PM,Not agree,Agree
06/21/2020,IN,"42,423",,,362,0,"2,540","2,350",190,4,0,06/22/2020 03:24:02 PM,Not agree,Agree
06/22/2020,IN,"42,633",,,210,0,"2,553","2,363",190,13,0,06/23/2020 02:28:19 PM,Not agree,Agree
06/23/2020,IN,"42,871",,,238,0,"2,569","2,377",192,16,2,06/24/2020 03:03:27 PM,Not agree,Agree
06/24/2020,IN,"43,140",,,269,0,"2,578","2,386",192,9,0,06/25/2020 02:07:27 PM,Not agree,Agree
06/25/2020,IN,"43,655",,,515,0,"2,586","2,394",192,8,0,06/26/2020 07:18:27 PM,Not agree,Agree
06/26/2020,IN,"44,140",,,485,0,"2,595","2,403",192,9,0,06/27/2020 05:51:58 PM,Not agree,Agree
06/27/2020,IN,"44,575",,,435,0,"2,616","2,424",192,21,0,06/28/2020 02:59:02 PM,Not agree,Agree
06/28/2020,IN,"44,930",,,355,0,"2,619","2,427",192,3,0,06/29/2020 02:37:31 PM,Not agree,Agree
06/29/2020,IN,"45,228",,,298,0,"2,624","2,432",192,5,0,06/30/2020 03:27:33 PM,Not agree,Agree
06/30/2020,IN,"45,594",,,366,0,"2,640","2,448",192,16,0,07/01/2020 03:45:16 PM,Not agree,Agree
07/01/2020,IN,"45,952",,,358,0,"2,650","2,456",194,10,2,07/02/2020 03:10:03 PM,Not agree,Agree
07/02/2020,IN,"46,387",,,435,0,"2,662","2,469",193,12,-1,07/03/2020 03:01:33 PM,Not agree,Agree
07/03/2020,IN,"46,915",,,528,0,"2,681","2,488",193,19,0,07/04/2020 03:30:31 PM,Not agree,Agree
07/04/2020,IN,"47,432",,,517,0,"2,687","2,494",193,6,0,07/05/2020 03:00:14 PM,Not agree,Agree
07/05/2020,IN,"48,008",,,576,0,"2,693","2,500",193,6,0,07/06/2020 03:16:12 PM,Not agree,Agree
07/06/2020,IN,"48,331",,,323,0,"2,698","2,505",193,5,0,07/07/2020 02:58:02 PM,Not agree,Agree
07/07/2020,IN,"48,626",,,295,0,"2,717","2,524",193,19,0,07/08/2020 02:12:08 PM,Not agree,Agree
07/08/2020,IN,"49,063",,,437,0,"2,732","2,539",193,15,0,07/09/2020 03:14:15 PM,Not agree,Agree
07/09/2020,IN,"49,575",,,512,0,"2,739","2,546",193,7,0,07/10/2020 03:35:06 PM,Not agree,Agree
07/10/2020,IN,"50,300",,,725,0,"2,748","2,555",193,9,0,07/11/2020 06:25:05 PM,Not agree,Agree
07/11/2020,IN,"51,079",,,779,0,"2,756","2,563",193,8,0,07/12/2020 03:13:57 PM,Not agree,Agree
07/12/2020,IN,"51,612",,,533,0,"2,760","2,567",193,4,0,07/13/2020 03:19:34 PM,Not agree,Agree
07/13/2020,IN,"52,037",,,425,0,"2,762","2,569",193,2,0,07/14/2020 03:13:07 PM,Not agree,Agree
07/14/2020,IN,"52,685",,,648,0,"2,775","2,582",193,13,0,07/15/2020 03:05:12 PM,Not agree,Agree
07/15/2020,IN,"53,370",,,685,0,"2,785","2,592",193,10,0,07/16/2020 02:22:21 PM,Not agree,Agree
07/16/2020,IN,"54,080",,,710,0,"2,795","2,602",193,10,0,07/17/2020 02:31:01 PM,Not agree,Agree
07/17/2020,IN,"54,813",,,733,0,"2,803","2,610",193,8,0,07/18/2020 04:14:26 PM,Not agree,Agree
07/18/2020,IN,"55,654",,,841,0,"2,820","2,627",193,17,0,07/19/2020 03:05:47 PM,Not agree,Agree
07/19/2020,IN,"56,571",,,917,0,"2,822","2,629",193,2,0,07/20/2020 02:35:44 PM,Not agree,Agree
07/20/2020,IN,"57,206",,,635,0,"2,825","2,632",193,3,0,07/21/2020 02:50:17 PM,Not agree,Agree
07/21/2020,IN,"57,916",,,710,0,"2,846","2,652",194,21,1,07/22/2020 02:51:28 PM,Not agree,Agree
07/22/2020,IN,"58,673",,,757,0,"2,863","2,666",197,17,3,07/23/2020 02:48:19 PM,Not agree,Agree
07/23/2020,IN,"59,602",,,929,0,"2,880","2,683",197,17,0,07/24/2020 02:18:40 PM,Not agree,Agree
07/24/2020,IN,"60,598",,,996,0,"2,884","2,687",197,4,0,07/25/2020 05:40:06 PM,Not agree,Agree
07/25/2020,IN,"61,520",,,922,0,"2,895","2,698",197,11,0,07/26/2020 03:17:16 PM,Not agree,Agree
07/26/2020,IN,"62,372",,,852,0,"2,903","2,706",197,8,0,07/27/2020 02:16:42 PM,Not agree,Agree
07/27/2020,IN,"62,907",,,535,0,"2,906","2,709",197,3,0,07/28/2020 02:21:07 PM,Not agree,Agree
07/28/2020,IN,"63,678",,,771,0,"2,924","2,725",199,18,2,07/29/2020 02:34:46 PM,Not agree,Agree
07/29/2020,IN,"64,299",,,621,0,"2,932","2,733",199,8,0,07/30/2020 02:42:43 PM,Not agree,Agree
07/30/2020,IN,"65,253",,,954,0,"2,946","2,746",200,14,1,07/31/2020 02:35:06 PM,Not agree,Agree
07/31/2020,IN,"66,154",,,901,0,"2,965","2,765",200,19,0,08/01/2020 02:38:12 PM,Not agree,Agree
08/01/2020,IN,"67,122",,,968,0,"2,971","2,771",200,6,0,08/02/2020 02:54:37 PM,Not agree,Agree
08/02/2020,IN,"67,857",,,735,0,"2,975","2,775",200,4,0,08/03/2020 02:31:01 PM,Not agree,Agree
08/03/2020,IN,"68,433",,,576,0,"2,980","2,780",200,5,0,08/04/2020 02:09:35 PM,Not agree,Agree
08/04/2020,IN,"69,255",,,822,0,"2,996","2,794",202,16,2,08/05/2020 02:13:18 PM,Not agree,Agree
08/05/2020,IN,"69,975",,,720,0,"3,007","2,805",202,11,0,08/06/2020 02:12:27 PM,Not agree,Agree
08/06/2020,IN,"71,015",,,"1,040",0,"3,013","2,811",202,6,0,08/07/2020 11:57:59 PM,Not agree,Agree
08/07/2020,IN,"72,254",,,"1,239",0,"3,023","2,821",202,10,0,08/08/2020 02:58:44 PM,Not agree,Agree
08/08/2020,IN,"73,287",,,"1,033",0,"3,036","2,834",202,13,0,08/09/2020 02:03:10 PM,Not agree,Agree
08/09/2020,IN,"74,328",,,"1,041",0,"3,041","2,835",206,5,4,08/10/2020 02:23:35 PM,Not agree,Agree
08/10/2020,IN,"74,992",,,664,0,"3,044","2,838",206,3,0,08/11/2020 02:16:27 PM,Not agree,Agree
08/11/2020,IN,"75,862",,,870,0,"3,069","2,863",206,25,0,08/12/2020 01:50:14 PM,Not agree,Agree
08/12/2020,IN,"76,522",,,660,0,"3,086","2,878",208,17,2,08/13/2020 02:12:28 PM,Not agree,Agree
08/13/2020,IN,"77,565",,,"1,043",0,"3,105","2,898",207,19,-1,08/14/2020 02:30:03 PM,Not agree,Agree
08/14/2020,IN,"78,632",,,"1,067",0,"3,113","2,906",207,8,0,08/15/2020 02:02:05 PM,Not agree,Agree
08/15/2020,IN,"79,676",,,"1,044",0,"3,128","2,921",207,15,0,08/16/2020 02:57:14 PM,Not agree,Agree
08/16/2020,IN,"80,415",,,739,0,"3,133","2,924",209,5,2,08/17/2020 02:26:31 PM,Not agree,Agree
08/17/2020,IN,"81,006",,,591,0,"3,135","2,926",209,2,0,08/18/2020 02:26:55 PM,Not agree,Agree
08/18/2020,IN,"81,847",,,841,0,"3,165","2,954",211,30,2,08/19/2020 02:23:51 PM,Not agree,Agree
08/19/2020,IN,"82,336",,,489,0,"3,180","2,968",212,15,1,08/20/2020 03:11:45 PM,Not agree,Agree
08/20/2020,IN,"83,277",,,941,0,"3,191","2,979",212,11,0,08/21/2020 02:27:34 PM,Not agree,Agree
08/21/2020,IN,"84,317",,,"1,040",0,"3,208","2,992",216,17,4,08/22/2020 02:21:09 PM,Not agree,Agree
08/22/2020,IN,"85,317",,,"1,000",0,"3,218","3,001",217,10,1,08/23/2020 02:15:28 PM,Not agree,Agree
08/23/2020,IN,"85,932",,,615,0,"3,220","3,003",217,2,0,08/24/2020 01:54:34 PM,Not agree,Agree
08/24/2020,IN,"87,592",,,"1,660",0,"3,225","3,008",217,5,0,08/25/2020 02:02:54 PM,Not agree,Agree
08/25/2020,IN,"88,421",,,829,0,"3,241","3,023",218,16,1,08/26/2020 01:51:40 PM,Not agree,Agree
08/26/2020,IN,"89,359",,,938,0,"3,259","3,041",218,18,0,08/27/2020 01:42:08 PM,Not agree,Agree
08/27/2020,IN,"90,504",,,"1,145",0,"3,266","3,047",219,7,1,08/28/2020 01:43:49 PM,Not agree,Agree
08/28/2020,IN,"91,313",,,809,0,"3,277","3,058",219,11,0,08/29/2020 01:42:50 PM,Not agree,Agree
08/29/2020,IN,"92,434",,,"1,121",0,"3,285","3,066",219,8,0,08/30/2020 02:49:52 PM,Not agree,Agree
08/30/2020,IN,"93,313",,,879,0,"3,291","3,072",219,6,0,08/31/2020 02:05:56 PM,Not agree,Agree
08/31/2020,IN,"94,196",,,883,0,"3,296","3,077",219,5,0,09/01/2020 02:09:34 PM,Not agree,Agree
09/01/2020,IN,"94,891",,,695,0,"3,312","3,093",219,16,0,09/02/2020 01:49:48 PM,Not agree,Agree
09/02/2020,IN,"95,750",,,859,0,"3,325","3,106",219,13,0,09/03/2020 02:18:16 PM,Not agree,Agree
09/03/2020,IN,"96,854",,,"1,104",0,"3,332","3,110",222,7,3,09/04/2020 01:36:16 PM,Not agree,Agree
09/04/2020,IN,"97,884",,,"1,030",0,"3,350","3,127",223,18,1,09/05/2020 02:09:45 PM,Not agree,Agree
09/05/2020,IN,"98,961",,,"1,077",0,"3,362","3,138",224,12,1,09/06/2020 02:09:04 PM,Not agree,Agree
09/06/2020,IN,"99,804",,,843,0,"3,364","3,140",224,2,0,09/07/2020 01:37:36 PM,Not agree,Agree
09/07/2020,IN,"100,394",,,590,0,"3,368","3,144",224,4,0,09/08/2020 02:47:00 PM,Not agree,Agree
09/08/2020,IN,"100,780",,,386,0,"3,380","3,156",224,12,0,09/09/2020 01:47:50 PM,Not agree,Agree
09/09/2020,IN,"101,485",,,705,0,"3,397","3,173",224,17,0,09/10/2020 02:02:53 PM,Not agree,Agree
09/10/2020,IN,"102,243",,,758,0,"3,410","3,186",224,13,0,09/11/2020 01:51:03 PM,Not agree,Agree
09/11/2020,IN,"103,505",,,"1,262",0,"3,420","3,196",224,10,0,09/12/2020 02:12:43 PM,Not agree,Agree
09/12/2020,IN,"104,561",,,"1,056",0,"3,437","3,213",224,17,0,09/13/2020 04:17:15 PM,Not agree,Agree
09/13/2020,IN,"105,804",,,"1,243",0,"3,438","3,214",224,1,0,09/14/2020 02:01:21 PM,Not agree,Agree
09/14/2020,IN,"106,540",,,736,0,"3,439","3,215",224,1,0,09/15/2020 02:03:59 PM,Not agree,Agree
09/15/2020,IN,"107,229",,,689,0,"3,460","3,235",225,21,1,09/16/2020 01:53:41 PM,Not agree,Agree
09/16/2020,IN,"107,809",,,580,0,"3,472","3,247",225,12,0,09/17/2020 01:45:45 PM,Not agree,Agree
09/17/2020,IN,"108,646",,,837,0,"3,478","3,253",225,6,0,09/18/2020 01:48:37 PM,Not agree,Agree
09/18/2020,IN,"109,683",,,"1,037",0,"3,495","3,270",225,17,0,09/19/2020 02:00:26 PM,Not agree,Agree
09/19/2020,IN,"110,759",,,"1,076",0,"3,503","3,278",225,8,0,09/20/2020 01:53:10 PM,Not agree,Agree
09/20/2020,IN,"111,505",,,746,0,"3,506","3,281",225,3,0,09/21/2020 01:47:41 PM,Not agree,Agree
09/21/2020,IN,"112,027",,,522,0,"3,512","3,287",225,6,0,09/22/2020 01:51:57 PM,Not agree,Agree
09/22/2020,IN,"112,626",,,599,0,"3,520","3,295",225,8,0,09/23/2020 01:51:22 PM,Not agree,Agree
